gender,ethnicity,score
0,1,7.482465626179223
1,0,8.074293773767698
1,0,7.802295062355754
1,2,-0.6053631265321509
0,2,2.5861431598028677
1,2,0.8250531759171656
0,2,2.090773237415632
0,1,7.422534827956508
1,2,0.7282443091514529
0,1,7.269927828845921
1,1,7.463724766182993
0,2,2.213218989155131
1,0,7.184622918548325
1,2,1.0427575708543664
1,0,8.2387004530538
1,0,7.8648637567599495
0,2,2.3179458444009438
0,2,2.1445171967246264
1,2,0.5766943752387703
1,2,1.3112273060735613
0,2,2.5341190426659357
1,2,0.7126193520375069
1,2,0.5324944484360665
0,2,2.4797549534580017
0,0,4.204130645385413
0,2,2.260867422541855
0,0,3.4972903146479393
0,0,4.407082289015417
1,0,6.846216788709658
0,0,4.356145651028518
0,1,6.695481998371795
0,0,4.260367848563219
1,0,7.877501234419167
0,1,7.2029093416656425
1,1,7.350277686613344
0,0,4.862660025436879
0,1,6.786063191306823
0,1,7.233204856288543
1,2,-0.015084380703009215
1,2,0.34269970130082783
0,0,3.6798693825131092
1,2,0.8680347185908525
1,2,0.5543374268799277
0,1,7.7842153218236465
1,1,7.285633239967969
0,2,2.5345784337154447
1,0,7.7992149111717115
1,0,6.913023395202953
0,2,2.3141055200871863
1,1,7.422194884592315
1,2,0.8668242290982463
1,1,7.3659885597823935
0,2,2.3132031336491456
0,0,4.957743912349471
0,0,6.145820691206825
0,1,7.200172855358296
1,1,7.497464206313318
0,1,7.322895078578494
0,0,4.401970760686596
1,1,7.626270541328613
0,1,6.8446188559455665
0,2,2.038778522400031
0,1,7.33833654678995
0,2,2.5818842415147953
1,2,0.8140760241485994
0,2,2.3111920257462266
1,0,7.499004129470954
1,1,7.477946669214703
0,0,2.008579504644476
1,1,7.484795416668594
0,2,2.5857662356660103
1,1,7.594152984589143
1,2,0.17515413038960925
1,2,0.7886991074433555
1,1,7.753458156098487
0,0,3.432187896491882
0,0,4.817502254044477
1,2,0.21487602663371314
1,2,0.15991214878455484
1,2,1.1790286044258809
1,1,7.491250249883065
0,1,7.382632484985828
1,2,-0.31365776922942645
0,2,2.1705496928434522
1,2,0.15309122073012882
1,2,0.22424171149784877
0,1,7.393817396762641
0,0,3.4160760215615174
1,2,1.0728818075564397
1,2,1.0723960235416836
0,2,2.3949220146773973
1,2,0.8719756018389555
1,0,7.744276680544954
1,0,7.555169846374809
0,2,2.076541622137776
1,1,7.476409654155474
1,1,7.559835993602946
1,0,7.785436381710698
0,2,2.2333443510784137
0,2,2.145603997918618
0,1,7.231372351106263
1,1,7.56636864032361
0,0,4.447447481688924
1,0,7.395901292721346
0,2,2.356957207706395
1,1,7.369553226108252
1,1,7.511305693193948
0,2,2.3494919130729777
1,0,7.423228156975039
1,2,0.809927144866718
0,0,5.42780915903664
1,0,6.971379298076183
0,2,2.4025191817123774
0,0,4.705701774310701
0,2,2.409610122288788
0,0,4.474959361226526
1,0,8.561992080481094
0,1,7.01690115573156
0,0,5.714358282523663
0,0,3.9499611830143904
0,2,2.258713785131777
0,1,7.659420570763442
1,0,8.24363647777795
1,2,1.633012211779976
1,2,0.5315775295883387
0,2,2.307527132110477
1,0,8.164656033860421
1,2,0.26219484498151385
0,0,4.373587582253335
0,0,4.369270199920748
0,0,5.058337001071077
0,2,2.5975209703413173
0,0,4.056216158653459
1,1,7.518126534976528
0,2,2.4565853317640043
0,2,2.2960525429592904
0,0,3.338372357827023
0,2,2.4909802251930646
1,1,7.4977876970232336
1,0,8.077751086142854
0,1,7.754376984463853
1,1,7.376588290459896
0,0,4.3598129823640095
1,0,7.654824455902341
1,2,-0.6408458936074619
1,1,7.571376900859364
0,1,7.460974286513918
1,0,7.141691265601368
1,2,-0.7780579825569616
1,1,7.3213244212760324
0,2,1.9611025130993878
1,0,7.942726639928267
1,2,-0.1924774283309144
0,2,2.3732850696034316
1,0,7.500884701722839
0,2,2.265817928019468
0,2,2.2747456563077275
0,1,7.379660669921618
0,2,2.0850343606809028
1,2,0.6089123569672114
1,1,7.503199916678994
0,0,5.109706077343123
1,1,7.412770904307408
1,2,0.5349990759315418
1,2,1.3622074291327704
0,0,3.84405126698516
0,0,4.2431156784853945
0,0,3.9748037966981036
1,2,-0.794536883127535
0,2,2.357836338601886
0,1,7.453379865682151
1,0,8.054091340175729
0,1,7.179065118801301
0,0,3.0368331608697687
0,1,7.38353225196672
1,1,7.5352446868189125
1,2,-0.33778292543733945
0,2,2.1810477811389295
0,2,2.3498184587749797
0,1,7.343576134020778
1,2,-0.41496215307176976
0,2,2.4145894109149486
1,2,2.018560619312886
0,1,7.349930033272329
1,0,7.149774400028104
1,1,7.600059732975237
1,2,1.1367752995851472
0,0,5.679097307865291
1,0,8.467951203531682
1,1,7.465554785292433
0,0,4.2789947639595
0,0,5.0918238068673976
0,0,3.6186736122903422
1,0,7.745989975277647
1,0,7.923369763227752
0,2,2.7009566746077076
0,1,7.193105111884059
1,0,7.541312849332214
0,2,2.6526434923642075
0,0,3.5536067395870186
0,2,2.391504697032083
1,2,-0.01354863171231957
0,2,2.4770179454012045
1,1,7.512171296123592
1,2,-0.35409600523297646
1,2,0.6641418540883254
1,0,7.449166719844442
1,1,7.5858913097082405
1,0,7.89749277343424
1,0,7.6680655252764245
1,1,7.43032516457587
0,2,2.6801441093928555
1,2,1.9987077225720347
0,0,4.765315990453898
1,1,7.461162091059513
1,1,7.396873461841423
1,0,7.538281941945734
1,0,7.5081221390356845
1,2,1.2876719980644262
0,1,7.697941447174587
0,2,2.4007152005452235
0,1,7.3913349224009055
0,2,2.367455990081768
0,0,3.3384183489595043
1,2,-0.9639676160848534
1,2,-0.37333116859181836
1,2,0.1363005182755357
0,0,5.72134239389335
0,1,7.371894249525231
1,1,7.382563929394353
1,0,8.308983448295688
0,0,4.048835566485455
1,0,7.569947055628954
1,0,7.52903766475783
0,0,4.898726443463225
1,0,8.090686589312996
1,1,7.4027429461802114
0,1,7.420171338813912
1,0,8.945853503299176
1,2,0.9364886833745705
0,1,7.363163639761755
0,0,3.2715218866346394
1,0,7.31593383581133
0,0,4.976848929507295
1,2,1.1035509175704248
1,2,0.7334021951785793
0,0,3.7558847505762585
0,0,4.88730922701688
0,0,3.751708209369981
1,0,8.284726179163613
0,0,4.646976846770182
0,2,2.347772907445835
1,1,7.457206212932758
0,2,2.1840243628464124
0,0,4.176810282321938
0,0,4.945407887424716
0,2,2.6369703297766773
0,2,2.2172326610982216
0,0,3.83229506505962
0,0,5.9424299740910955
1,1,7.476784011348536
0,0,4.241558727092704
1,0,8.09222406382754
0,0,5.145158292068617
0,0,4.1578083476631
1,1,7.429918425069326
1,2,0.5302578157569278
1,2,0.8499384738040401
0,0,3.788030080408532
0,2,2.2071586621652415
0,2,2.517297879439137
0,0,4.22454968460116
0,1,7.186354124439149
1,1,7.493271970774362
0,2,2.47757971835092
1,2,1.218665329731587
0,0,4.109571854546821
1,2,1.0371379521827957
1,2,-0.06048221969408374
0,1,7.293416776799357
0,0,3.828394752105929
0,2,1.9572444439806036
1,0,8.2683588430177
0,2,2.5292134746808235
0,1,7.470054646386884
0,2,2.3093628391688883
1,0,7.8786584321121715
0,1,7.592459795408811
0,1,7.261944760851197
0,0,4.453048230568286
0,1,7.261719193722527
1,0,7.791959941611129
1,1,7.453454353589142
0,2,2.028868000451212
0,2,2.4519003034044156
0,1,7.157077554111367
0,1,7.5298207486964435
1,1,7.519385421191679
1,0,7.949504968227807
1,1,7.519440718810065
0,1,7.592394392338191
1,1,7.601405525749953
1,1,7.497152179042938
0,2,1.9060006438837278
1,2,0.5266392860143628
0,0,5.1625293666389656
0,1,7.693682380624152
1,0,7.8449187262549716
0,0,6.123717121309636
0,0,4.461324096091711
1,0,8.372107114660274
1,1,7.346662195070822
1,0,7.274738884723975
1,2,-0.8855553929949023
1,0,7.747044432261066
1,1,7.458881167913246
1,2,0.4628029801148198
1,2,-0.21985808924073247
1,2,0.7039367556740823
0,1,7.250785676416992
0,1,7.598922711090478
0,1,7.415663392893845
0,2,2.5664188548558826
0,2,1.977091452386076
0,1,7.770212966602659
1,2,0.8021959443686402
1,0,7.540343529273541
0,1,7.471927148401371
0,0,3.6378139436193435
1,0,7.909175087970283
0,2,2.1976353705342233
1,2,0.9086249294612887
0,1,7.594052953926077
0,1,7.600078277536842
0,0,5.228528223604466
0,1,7.620215559909951
1,2,0.5282757123052276
0,0,5.217232771924159
0,0,4.608676860971774
0,2,2.408484783132924
1,1,7.531524804086238
0,2,2.3524423029977704
1,1,7.556297979064404
1,2,1.674604269390461
0,0,4.56208106142256
0,0,4.180408296658657
0,1,7.314506709558055
1,1,7.427942168281526
1,0,7.9506156548912115
1,2,1.1749208386827759
0,0,4.761250762113354
0,0,5.195242513535703
1,1,7.585879169789156
0,1,7.538643400798781
0,0,4.4413365981897215
0,1,7.124603183870096
1,0,7.3912120780418356
1,2,1.0182994657000934
1,1,7.513247134889824
1,2,0.1343185704523968
0,2,2.62507871673765
0,2,2.318652046434052
0,2,2.3353242508233474
1,1,7.448530642158872
0,2,2.4335572486237362
0,0,3.873253211360911
1,0,7.652075560743145
0,1,7.505826381446587
0,1,7.335729704826356
0,1,7.639803286081294
0,2,2.357269455631511
0,2,2.4016753341073196
0,1,7.683569431647888
0,2,2.242258173040658
0,2,2.4200114416407943
0,1,7.185097742812573
1,2,1.9384857972640268
1,2,0.2885103747247422
0,0,4.731933106498334
1,0,8.310905320303126
0,1,7.613439926125903
1,0,7.953752825283506
0,2,2.407177930023643
1,0,7.851792092422188
0,2,2.493477318444666
1,0,7.916606424409041
0,2,2.4700392841450283
0,1,7.252725503447549
1,1,7.5403077501462175
0,0,4.492055685528747
1,0,8.068644845100238
1,0,8.030925053453304
1,1,7.529388430057658
1,1,7.273939956040661
1,2,1.5318380842457693
1,1,7.656523525469819
0,1,7.250826664278302
0,1,7.3234216960629475
1,1,7.446812175675674
1,0,7.1807731222170705
0,2,2.330641297499341
0,0,4.4124745664272
1,1,7.5472777453578335
1,2,1.248495450249992
1,2,0.49682142777588584
0,2,2.321388760296264
0,2,2.5554161735780148
0,2,1.8843371527338433
0,1,7.441349510366958
1,2,-0.6688614525452381
1,1,7.428520550022882
1,1,7.357267324173935
1,2,0.023366458716541083
1,2,0.3224515334881178
0,0,4.7765179434079
0,2,2.3241463892806036
0,1,7.370207862326474
0,0,4.710361561944711
0,2,1.9968628933254093
1,0,7.921751709277687
0,2,2.1579636844206087
0,0,3.6088548807650236
1,0,8.199327550355912
0,1,7.48334566576152
1,0,7.954547695987321
0,0,5.660390466443843
1,0,7.4742607689858245
0,2,2.321491960926019
0,2,2.30169912961508
1,1,7.498757992140995
0,1,7.493342020167592
1,2,2.1745487365206086
1,1,7.379858081400982
0,0,4.633985383024639
1,0,7.901496012043555
1,1,7.478177485131686
1,1,7.39849220263533
0,0,5.138566710229424
0,0,5.852356210888395
0,2,2.475245299489985
0,1,7.566696688256499
1,0,8.50421418548332
1,0,7.250251289564434
0,0,5.736566819441074
0,1,7.264140697757789
0,1,6.6808145775044965
1,2,0.4954074960852946
1,2,0.07944206850593116
0,1,7.715793520179332
0,1,7.174535968787119
1,0,7.532535672636133
0,2,1.907780034836724
1,2,-0.5785157564201351
0,0,5.293017744022635
0,2,1.8287644975875437
1,1,7.555107329851037
1,2,0.6148499822355477
1,2,1.9907322846537616
1,2,0.19447355248870235
1,0,8.687176003171606
1,0,8.124700144202194
1,1,7.266838221373106
0,2,2.533277593487127
1,2,0.21138038102023143
1,1,7.404424342749215
1,2,0.9101365097670887
0,1,7.4453468358608665
1,2,-0.09105234485878577
1,2,-0.33554226926001274
0,2,2.158575028241513
0,0,4.104508386114675
1,2,1.0900576183646604
1,1,7.597782303040908
1,1,7.506257617164662
0,2,1.9357280633157794
1,1,7.56018883307617
0,2,2.0577157281510052
1,2,1.2525098369811118
1,2,1.6717896677586723
1,2,1.746397673647309
0,2,2.6928002925043195
0,2,2.228743627456464
0,2,2.551285722652651
1,1,7.671766636638789
0,0,4.391332349372679
0,2,2.4016144334950646
1,2,0.6614905534785185
1,1,7.4835994966335395
0,0,4.5773175937673924
1,2,0.8931968347781454
1,1,7.5763187142884165
0,0,4.897376986161567
0,2,2.3954911490611224
0,0,5.229185092015133
0,2,2.4985682461260446
1,0,7.863573482467493
0,1,7.0179785557948975
1,1,7.648528707501135
0,1,7.659633646838197
0,1,7.575783544746481
0,1,7.5000569451424655
0,0,5.671849891307495
1,2,0.16854051685977922
1,1,7.4215226247323605
0,0,3.5432608459122097
1,2,1.2265397370568283
1,1,7.54133053902103
1,0,7.340227564011975
1,0,8.266151625354341
1,0,7.70131171231847
1,1,7.47204171683969
1,1,7.679182829383504
1,0,7.985909910276379
1,2,0.20941818512375826
0,1,7.5503849454445975
1,2,0.7293650985275573
0,2,2.8203123014384075
0,0,4.965407769488733
0,0,4.818510082393264
1,0,7.226972655646312
0,1,7.4619374178271
1,0,7.957165480474802
1,2,0.6936523961511798
1,0,7.687465052141643
1,1,7.387359933220604
0,2,2.270941432816685
0,0,5.131515036357537
1,0,7.687231821957872
0,1,7.810611601587407
0,1,7.572585509592455
0,1,7.3438303228772
1,0,7.962112158697455
1,1,7.414330649634284
1,2,0.8004544361536501
0,1,7.111758350271763
1,2,0.4046917747883271
1,0,7.469138910886081
0,1,7.010474964737273
1,2,0.6033498172519699
0,2,2.667364324010911
0,1,6.961840071010311
0,1,7.146396627511021
0,1,7.786060029215598
0,2,2.4308464890281973
1,2,0.8911684099404769
1,1,7.590359609863101
0,1,7.376106671498033
0,2,2.284237202705876
0,0,4.773426208953769
0,1,7.077400451719741
1,2,0.9674787893893297
0,2,2.4561006519721085
1,0,7.510885616708575
1,1,7.719700653799681
1,1,7.459586252696336
0,2,2.5892995557421
0,1,7.188378662168039
0,1,7.243922123245366
1,2,0.8888139329090535
0,0,4.362861901027547
1,2,0.8055121057848436
1,0,7.2694260548320155
0,0,4.816245242681137
0,1,7.550178214804413
0,0,4.711898534381209
1,0,7.946533148715978
0,0,5.091283759326352
0,1,7.531284154698154
1,2,0.18824113891892186
0,0,5.244820181088109
0,0,5.568319931260793
0,0,5.057727909702987
1,1,7.456508431761241
1,2,0.9133599675625499
1,1,7.704269931447586
1,2,0.7630554923710494
1,1,7.499424478533599
1,2,2.257565902663311
1,0,8.379268463235986
0,2,2.107215959936026
0,0,4.030043319981517
1,2,-0.7532554477172086
1,2,1.1378228435833866
1,0,7.133922240651841
1,1,7.387051104574939
0,1,7.393231989585928
0,2,2.5931851342111174
1,2,-0.7133236080872267
1,2,-0.32196402354526854
0,0,4.9908076363317395
0,2,2.039015263461253
0,1,7.35504799601757
0,1,7.51045698737913
0,1,7.730617404318374
1,0,7.884458650507378
1,2,0.5968570252277552
1,1,7.6235917975567595
1,0,7.850150155310056
0,1,7.585612659375902
0,2,2.310258332439856
0,0,2.373137758298795
1,1,7.361677054317598
1,2,0.2655566372277008
1,1,7.380068481099574
0,2,2.677162641850101
0,1,7.52437371272014
1,2,1.4700751229431097
0,2,2.2835856597843724
0,1,7.4277080940760705
0,2,2.3901029716850886
0,1,7.386474747885726
0,2,2.6386450822190843
1,0,8.120609640043513
1,2,0.08704217688559512
1,1,7.5597362152450716
0,2,2.143772065047316
1,0,8.230278260537464
0,2,2.340414151128233
0,1,7.926789323936685
0,1,7.462495696653653
0,0,6.376905528378964
0,2,2.5379194361333446
1,1,7.509418673818686
0,1,7.53194290161737
1,0,7.4379177132613465
1,0,8.187248804648945
0,1,6.9983845501004325
1,2,1.3272667127967304
0,0,3.1158474051203218
0,0,6.223090175726756
0,2,2.14983126267092
1,2,-0.013374716900299122
0,2,2.191416597017088
0,2,2.5514475338214635
0,2,2.3917743259051982
1,1,7.466648881569043
1,0,7.578624262866768
1,1,7.696391721364401
0,1,7.528430221148334
1,1,7.480420528883673
0,0,3.9167022474875397
0,2,2.214252203440334
0,0,4.822642454936343
1,0,7.119316837869583
1,1,7.501974410102867
0,2,2.580187950308465
1,0,7.383627047249607
0,2,2.201050695552945
0,2,2.2215894338034636
0,0,2.781113545879241
1,1,7.455981238859254
0,0,4.139924214813374
0,1,7.091205731187169
0,2,2.4053746814459194
0,1,7.184398560150624
0,0,4.646158520939151
0,2,2.6529867960505893
0,0,5.001798192090871
0,1,6.791275511960406
1,2,1.5627226010647837
1,1,7.612519540172364
0,0,4.45786355687997
0,2,2.2810930368873126
0,1,7.280555300758632
0,0,6.638713639722112
1,0,7.676254357679585
0,2,2.5502370866630693
0,0,3.5724753906425413
1,2,0.15361748896654437
1,2,0.7689666663678082
0,1,7.019471776498665
1,1,7.412489207062613
1,2,0.925950869722698
0,1,7.272678073121327
1,1,7.375736047367384
0,1,7.071689824733267
0,2,2.649908642131075
0,1,7.247920719023726
0,1,7.802225615330441
1,1,7.645042205651167
1,0,7.847014034319235
0,2,2.146362171326506
1,0,8.004652254318982
0,2,2.4921780105188613
1,0,7.56705283450634
0,0,4.851696294870388
1,1,7.47132001169308
1,2,-0.25430903823336604
0,0,4.222369682983397
0,1,7.05136876432016
0,0,5.043001572724176
1,1,7.504863631432643
1,2,0.44220759376597485
0,1,7.748067474478104
0,0,4.0988922108911225
0,2,2.2683868129197426
0,2,2.084093305015186
1,2,0.4994354974698232
1,2,1.6406722866227936
0,0,4.221714073980829
0,1,7.561087203150331
0,1,7.390896064779032
0,2,2.636698723805349
1,2,0.8211479147571761
1,0,7.878463618910865
0,2,2.1430601684678288
0,0,4.778327012457067
0,2,2.443251941526078
1,2,-0.06699234204996507
0,2,2.207949208680147
1,1,7.25516819284784
1,1,7.607142960837086
1,1,7.53274982759169
1,1,7.633086794682409
0,0,4.243340219661588
1,2,1.9950085341303323
1,1,7.493417370949632
1,2,0.618018886562999
0,1,6.662687488054455
1,1,7.308727652456005
0,0,4.525074584073307
0,1,7.325186093526733
0,0,3.612392489517581
1,2,0.02026037866303987
0,0,4.5068155778466314
0,1,7.52785665329084
1,1,7.603997999354668
1,0,7.388681561624707
1,0,8.099700422324194
0,2,2.337897438135389
0,2,2.3946020833667983
0,2,2.4672434079983483
1,0,8.033654528517717
1,1,7.441233931453156
1,2,-0.12200283061329098
0,2,2.34342076032782
1,2,-0.16321802155393206
1,2,-0.5835774793372084
1,2,-0.16191900182967578
0,1,7.398012544770906
0,2,2.416704381419763
0,0,3.9824862722817547
1,0,7.981460827668451
0,0,3.784757306588971
0,1,7.591829839945161
1,0,8.18302116715011
1,1,7.5266951036824885
1,1,7.581694176051677
0,0,5.290717031509688
1,2,1.1917372273443823
0,0,3.8129134354180563
1,0,7.923933378031226
0,2,2.2142827270505894
0,1,7.691639618628215
1,2,2.1123594588280543
1,1,7.344618269353229
0,0,3.6415250443317677
0,0,5.49018953840253
0,1,7.3749956741031335
0,2,2.6622886108321397
1,1,7.659113338161962
0,1,7.7368305531612185
1,2,0.1976704729866297
1,0,7.559691621966946
1,2,1.6971060409827419
1,2,1.2126948018219323
0,1,7.408478651445637
0,2,2.322274202282458
1,2,-0.44380717286266425
0,0,5.906084067169406
1,0,7.933927169290288
0,0,5.068173708966498
0,2,2.141742930378683
0,1,7.514055652720996
0,2,2.486519597165729
1,0,8.263263118200344
1,1,7.351902418151111
0,1,7.541617950398753
0,1,7.690057035186121
1,1,7.651782084005769
0,1,7.212193878220266
0,2,2.6790723110585026
0,0,4.042179647182083
1,0,7.954290503300305
1,0,7.5024607246880874
1,2,1.0904723172830986
1,2,-0.10679488038577001
0,2,2.2216758266151935
0,1,7.597088020204308
1,2,-0.0014002068890820452
1,2,0.9572956538097285
0,0,6.043575506769109
1,1,7.631655955255406
1,0,7.972933919159052
1,1,7.482234547839888
0,1,7.409518614891332
0,0,4.043573775649037
0,0,4.6609015003916445
1,2,0.1428975540441576
0,1,7.191340400804567
0,2,2.2861589538719254
0,1,7.378513099203416
1,2,1.3766162381476863
0,0,4.53138033716531
0,0,5.1240122976530476
0,1,7.123723928663408
0,1,7.485590495487615
0,0,4.593611897754736
1,0,7.632157134081975
0,0,3.5940780061042945
0,1,7.6417109328190165
1,0,7.453016261063876
0,2,2.8612549655256294
0,0,4.246690013001901
1,2,-0.13856442378281608
1,2,1.0638609585191805
0,2,2.6252928090123495
1,1,7.776799165625827
1,2,1.7426768873010032
0,0,4.279006677978853
0,2,2.1409914227021325
0,2,2.431479335252884
0,2,2.0742464126954503
0,2,2.272090307672573
1,0,8.010458095425886
0,0,4.001507379939958
0,0,5.73189907081697
0,0,4.020456802090156
1,1,7.33956225586724
1,0,7.268408333683948
0,0,5.320533498077214
1,1,7.621137199857146
0,2,2.1179878035506117
1,2,0.9279446463557794
0,1,7.675635138330822
0,1,7.431223299671555
0,2,2.256133314232686
1,0,7.887004069570275
1,1,7.560470890383732
1,1,7.410562953521633
1,1,7.530652695179468
1,0,7.186288293506166
1,2,0.9289968515339816
0,0,4.752445530696941
1,1,7.6039054051974215
1,0,8.386946365051983
1,0,7.8431587755063585
1,1,7.447602027780928
0,0,3.605314302756356
1,0,7.1820143262145
1,0,8.005209453482145
0,2,2.7160544368923767
0,0,3.472692162311774
0,1,6.96135469975945
0,0,4.184060635559888
0,2,2.1502881617768583
0,2,2.623415740213063
0,1,6.904025672896057
0,1,7.272746160701901
1,0,7.8710046156694675
1,0,7.55358732632416
1,0,7.790115895109143
0,1,7.564089377584861
1,2,-0.9634016748396976
1,1,7.385029876981968
1,1,7.549592776206091
0,1,7.321277536172977
0,0,4.140863137662937
1,2,0.9047725824632814
0,2,2.2576567119526514
1,1,7.334116197284261
0,0,4.910494813284512
0,2,2.249008997154217
0,2,2.7010911358863767
1,2,1.1043294942860935
1,1,7.537701832400108
1,1,7.426499928799124
1,2,-0.5772087253809746
1,0,7.5309212774724195
0,0,3.8437254553217963
1,0,7.093181188369173
0,1,7.637811714399374
0,0,4.413426948908508
0,0,2.6342460218915345
0,1,7.481701084522935
0,0,4.594536283671583
0,1,7.152109107299508
0,0,4.4782992117979195
1,1,7.56755958957592
0,2,2.97113614632152
0,2,2.31683696310764
0,0,4.466021626739803
1,1,7.389980342258761
1,1,7.567395884410308
1,2,0.42783863024860225
1,2,0.8115685760974742
1,1,7.455644491226194
0,1,7.197257974206994
1,0,7.577317331034405
1,0,8.107029426275504
1,1,7.576908327389217
0,0,5.354647916953281
0,0,4.402891715435183
1,1,7.523011590497214
1,0,7.295842051955309
0,1,6.991174564084914
1,1,7.492890524918683
1,2,-0.05668565210277132
1,1,7.365045425979346
0,0,2.8883082826685715
1,0,7.355618151509502
0,0,4.747291790974304
1,0,8.283069907468935
1,2,1.807070323576586
1,1,7.254037410652288
0,0,4.682443899382949
1,2,0.6416097808095348
0,0,5.138426674071283
1,1,7.5449248316033986
0,0,3.600441239684455
1,0,7.8536408243483
0,1,7.276988093552268
1,2,2.2099815429598246
1,2,1.8793190960371169
0,2,2.217386353992983
0,0,4.6812624078614515
1,2,0.9500190713456251
0,1,7.251254503778696
1,0,7.645313197531664
1,1,7.410784207312062
0,0,3.1987646951613273
0,0,4.878506298508847
1,1,7.470082818486252
0,1,7.337579950841884
1,0,6.911020325919653
1,0,8.205674843060514
0,1,7.373819244228717
0,2,2.623708756650425
0,0,5.4315908431553
1,1,7.613503996833876
1,2,1.421661554952206
0,2,2.2419825749880666
1,1,7.553452847626847
1,2,1.091813607854919
1,1,7.5715079137346155
0,0,5.565880280373157
0,1,7.59880260082421
1,0,7.519622015395864
1,2,-0.21863373708185696
1,1,7.358512905832288
0,1,7.927071586762146
0,2,2.313653327773564
1,2,1.142706630662354
0,2,1.8720758583661743
1,0,8.032841741675451
0,1,7.411206118128627
1,2,-0.2776053148505683
1,2,1.6186190583058173
1,0,7.923397904135775
0,0,4.187694983056884
0,2,2.653025298350161
1,2,0.7251357732999386
1,2,1.2180219973439304
1,1,7.485938089621091
0,0,3.8112301807821747
1,0,7.443198838358074
0,0,5.879536177682235
0,0,4.807978564235302
0,0,3.7476604210091518
0,0,3.707447786351219
1,1,7.652588814373203
0,0,4.067701619594566
0,1,7.515263031706978
1,2,1.3277361659921754
0,0,5.066848924654017
0,2,2.22089437021029
0,2,1.7333294552475422
1,0,7.948692088806913
0,1,7.226606611079245
0,1,7.416892221578406
0,1,7.3944278432498365
0,0,4.8265834010804065
1,1,7.477915654359927
0,2,2.2977692972085446
1,1,7.5952073462446
0,0,3.8752723658153463
0,1,7.14022848698373
1,1,7.62707435893694
0,0,4.994615446276873
1,2,2.580755825930271
1,0,8.010848940456553
1,1,7.464538379151397
0,0,4.24590525535193
0,2,2.238560856240777
0,2,2.07993701881888
0,2,2.156021662602648
1,0,8.07538867574428
0,2,2.072239080996162
0,1,7.34622758059347
1,1,7.616193847246246
0,2,2.052886888289657
0,2,2.123507035887906
1,2,0.7008654213196388
1,1,7.4540204384527975
1,0,7.628915874164609
1,0,6.954172254219271
0,2,2.4024799429792756
1,1,7.67226472698746
1,1,7.565575586185246
1,0,7.834986285193912
1,1,7.419714240927269
0,1,7.539860089615366
0,0,3.92140883861558
0,0,4.72218682778266
1,2,0.28401819933692624
1,2,-0.03074535940278289
1,2,-0.4100675889993386
1,2,2.1327417628348497
0,1,7.222457403396807
0,1,7.937326183728683
1,1,7.6006316156054785
0,2,2.318877850631204
0,1,7.825216291101949
1,1,7.695753944980988
0,2,2.4354030316605835
0,2,2.2268679011627053
1,2,0.10183302184559462
1,0,7.800701222760552
0,2,2.238969476426704
1,0,7.87839689413351
0,2,2.2483251450031867
0,0,4.669314426758339
1,2,0.26336398358552804
0,2,2.098567674190248
0,2,2.4641128964082424
0,2,2.633940806088927
1,0,7.711383982867048
0,1,7.645882800883049
1,0,7.35857238466638
1,0,7.381895053557517
1,2,1.3028244101189788
1,1,7.568371934969043
1,1,7.218230722702434
0,0,3.5575442467625713
1,0,8.174254234464096
1,2,1.3949506329873897
0,0,4.800300730650406
0,2,2.1595116905891687
1,1,7.5096342381967744
1,2,0.7776187868803071
1,2,-0.4791453229585072
1,1,7.686261280504956
0,2,2.1800361060989744
1,1,7.548948523483623
0,1,7.469170395458329
1,1,7.514518178707932
1,1,7.4436490703721745
1,1,7.56343391256752
0,1,7.895215183813591
1,1,7.49554447184669
1,2,0.12441866214517505
0,2,2.0487816067379554
0,1,7.394524187214616
1,0,8.055857351325225
1,0,7.692642001862314
1,2,0.32682397569091726
1,0,7.016632839169347
0,2,2.3485545700801467
1,1,7.527486184549548
1,0,8.275931047771163
0,0,4.558882628669409
0,0,3.772010671487605
0,0,4.301904695386326
1,0,8.494211073742566
1,2,-0.22118668229163874
0,2,2.6594590620735525
1,0,7.645768279025511
1,1,7.671986075885186
0,2,2.2839618563148223
0,2,2.4767281509090266
0,0,4.592886117031946
0,1,7.371693054382607
1,0,7.317751765640338
1,0,7.477931557991621
1,2,0.9654576003889614
1,1,7.454375125692779
0,2,2.544467138345772
1,1,7.54377828678177
1,1,7.61528851627932
0,0,5.502363374551075
1,0,6.984519234385252
1,0,7.656791784722241
0,0,3.85907086339672
0,1,6.949559210069847
0,2,2.3407089934383505
1,0,7.143746636584491
0,1,7.735040130381709
0,0,4.721264795630731
1,2,1.3238965515394925
0,2,2.408463820974814
1,2,-0.12367484684092334
1,0,7.65149187482169
0,2,2.3754073063112138
0,1,7.5671199741673
0,1,7.547872568263038
0,0,4.67864666462374
1,0,7.532823430967051
1,1,7.493554409249453
0,1,7.568760416204118
1,1,7.475766100771482
1,1,7.589798314064015
1,1,7.357944080803709
0,1,7.458287239732024
0,0,4.424072107552167
0,0,5.606237239456258
0,1,7.596432392055051
0,2,2.7928650219457682
0,2,2.6375343737587333
0,2,2.5234933266968955
0,2,2.4446757369533016
0,1,7.439467095562324
1,0,7.315427952414873
0,1,7.209007119975639
1,1,7.460958149286488
1,2,1.7408101922269466
0,2,2.1459712345457733
1,0,7.078039373054808
1,0,8.495322332613434
1,2,1.479520588278683
