sex,race,LSAT,UGPA,ZFYA
0,0,-0.32541488126025214,1.8673667751272698,1.2
0,0,-0.5090178970942889,1.3844756149246,-0.18
1,2,-0.32541488126025214,0.9015844547219313,-0.22
0,1,-0.6926209129283255,-1.5128713462914156,-0.47
0,0,0.7762032137439681,-1.5128713462914156,0.1
0,0,0.7762032137439681,1.1430300348232663,1.5
0,0,1.1434092454120415,-0.3056434457847422,0.64
0,0,1.6942182929141516,-0.5470890258860771,0.49
1,0,-0.32541488126025214,1.3844756149246,0.09
0,0,0.9598062295780048,0.17724771441792656,0.44
1,0,1.1434092454120415,0.17724771441792656,2.7
0,0,0.041791150407821255,1.1430300348232663,-0.54
1,0,0.7762032137439681,0.9015844547219313,0.17
1,0,0.7762032137439681,0.6601388746205964,0.81
1,0,0.5926001979099313,-0.5470890258860771,-1.11
0,0,0.40899718207589464,0.9015844547219313,-0.97
0,0,1.3270122612460782,-0.3056434457847422,1.97
0,0,0.5926001979099313,0.9015844547219313,0.46
1,0,1.1434092454120415,1.1430300348232663,0.42
0,0,-0.5090178970942889,1.625921195025935,1.12
1,0,0.5926001979099313,0.17724771441792656,0.77
0,0,0.40899718207589464,0.6601388746205964,-1.22
0,0,0.9598062295780048,-0.5470890258860771,0.16
0,0,1.3270122612460782,-0.06419786568340728,0.58
0,0,1.8778213087481883,-0.06419786568340728,-1.15
1,0,1.510615277080115,0.6601388746205964,-0.13
1,0,1.6942182929141516,1.3844756149246,1.83
0,0,1.1434092454120415,-1.7543169263927505,0.95
1,0,0.22539416624185796,0.6601388746205964,1.49
0,0,0.7762032137439681,-0.06419786568340728,0.74
1,0,0.7762032137439681,-1.2714257661900807,0.47
0,0,0.9598062295780048,-0.788534605987412,-2.02
1,0,0.40899718207589464,0.9015844547219313,-0.67
0,0,0.041791150407821255,1.1430300348232663,-0.39
0,0,0.7762032137439681,-1.5128713462914156,-0.6
0,0,0.9598062295780048,0.41869329451926146,-0.06
1,0,0.041791150407821255,-0.06419786568340728,-0.64
0,0,0.500798689992913,-0.3056434457847422,-0.53
1,0,1.510615277080115,-1.029980186088747,-0.27
0,0,0.40899718207589464,-0.06419786568340728,-0.67
0,0,1.1434092454120415,0.17724771441792656,0.84
1,0,0.7762032137439681,0.41869329451926146,0.33
1,0,0.041791150407821255,1.3844756149246,0.93
0,0,0.5926001979099313,0.9015844547219313,-1.22
0,0,1.1434092454120415,-0.3056434457847422,-0.57
1,0,1.510615277080115,-0.06419786568340728,0.97
0,0,0.40899718207589464,1.1430300348232663,2.04
0,0,0.3171956741588763,-0.3056434457847422,-1.34
1,0,0.5926001979099313,1.1430300348232663,0.88
0,0,0.1335926583248396,-0.3056434457847422,-0.2
0,0,0.9598062295780048,-0.06419786568340728,0.37
0,0,1.510615277080115,0.41869329451926146,1.05
1,0,1.3270122612460782,1.1430300348232663,1.62
0,0,1.3270122612460782,-0.3056434457847422,1.74
1,0,1.1434092454120415,-0.06419786568340728,0.16
1,0,-0.32541488126025214,1.3844756149246,1.9
1,3,-1.4270329762644725,0.41869329451926146,-0.6
0,0,1.510615277080115,-0.3056434457847422,0.79
1,0,0.5926001979099313,0.17724771441792656,-0.99
0,0,-0.14181186542621546,1.3844756149246,-1.04
1,0,0.041791150407821255,0.9015844547219313,-1.18
0,0,0.7762032137439681,-0.06419786568340728,1.99
1,0,-0.32541488126025214,0.17724771441792656,-1.29
0,0,0.5926001979099313,-1.5128713462914156,-0.9
0,0,1.510615277080115,0.9015844547219313,0.24
0,0,0.9598062295780048,0.41869329451926146,-0.88
0,0,0.7762032137439681,-1.029980186088747,0.84
1,0,0.9598062295780048,-0.5470890258860771,-1.22
1,0,-0.32541488126025214,1.1430300348232663,-0.53
0,0,0.9598062295780048,-0.06419786568340728,-1.57
1,3,-1.9778420237665826,-0.5470890258860771,-1.57
1,0,-0.5090178970942889,1.1430300348232663,-1.23
0,0,0.40899718207589464,1.3844756149246,1.4
0,0,-0.5090178970942889,1.625921195025935,0.12
1,3,-1.2434299604304357,0.17724771441792656,-1.34
1,0,0.40899718207589464,1.625921195025935,-0.11
0,0,0.5926001979099313,-0.06419786568340728,-0.14
0,0,0.9598062295780048,1.3844756149246,-0.25
0,0,0.041791150407821255,0.9015844547219313,1.21
0,0,0.22539416624185796,1.3844756149246,0.6
0,0,0.9598062295780048,-0.5470890258860771,-1.02
1,0,1.510615277080115,0.9015844547219313,0.49
0,0,0.40899718207589464,0.17724771441792656,0.42
1,0,0.7762032137439681,-0.06419786568340728,-0.9
0,3,-1.555555087348298,-1.9957625064940856,-2.18
0,0,1.3270122612460782,-0.788534605987412,-1.13
0,0,0.041791150407821255,0.9015844547219313,1.16
1,0,0.041791150407821255,0.9015844547219313,0.98
0,0,0.22539416624185796,0.6601388746205964,-0.2
1,0,0.5926001979099313,0.6601388746205964,-0.27
1,0,0.5926001979099313,1.3844756149246,0.09
0,0,0.500798689992913,-0.3056434457847422,0.33
0,0,0.9598062295780048,1.1430300348232663,0.38
0,0,0.22539416624185796,1.3844756149246,0.82
0,0,1.510615277080115,-0.788534605987412,0.09
1,0,0.7762032137439681,-0.3056434457847422,0.31
0,0,0.9598062295780048,0.41869329451926146,0.17
0,0,1.1434092454120415,-0.06419786568340728,1.4
0,0,1.1434092454120415,-0.5470890258860771,1.4
1,0,0.40899718207589464,0.17724771441792656,-1.25
0,0,1.3270122612460782,0.41869329451926146,0.12
1,0,0.7762032137439681,-0.3056434457847422,0.02
0,0,0.9598062295780048,-0.788534605987412,-0.69
1,0,-1.7942390079325459,-0.3056434457847422,-0.65
0,0,0.40899718207589464,-0.3056434457847422,0.17
0,0,1.3270122612460782,0.41869329451926146,0.4
0,0,0.9598062295780048,0.17724771441792656,0.53
1,0,1.3270122612460782,-0.5470890258860771,0.86
1,0,0.7762032137439681,1.625921195025935,1.02
0,3,-1.2434299604304357,-1.5128713462914156,-1.0
0,0,0.5926001979099313,-0.06419786568340728,1.16
0,0,0.7762032137439681,-0.5470890258860771,0.05
0,0,1.6942182929141516,1.8673667751272698,1.53
0,0,1.1434092454120415,-1.5128713462914156,1.3
1,0,1.1434092454120415,-0.788534605987412,-0.65
0,0,0.40899718207589464,1.3844756149246,-0.39
0,0,0.7762032137439681,-0.788534605987412,-0.37
0,0,0.9598062295780048,1.1430300348232663,0.3
1,0,1.3270122612460782,1.3844756149246,-0.21
0,0,0.7762032137439681,0.41869329451926146,1.9
0,0,1.510615277080115,0.17724771441792656,-0.57
0,0,-0.14181186542621546,0.9015844547219313,0.12
1,0,1.1434092454120415,0.41869329451926146,0.51
0,0,0.7762032137439681,0.6601388746205964,-1.22
0,0,-0.14181186542621546,1.1430300348232663,-0.32
0,0,0.9598062295780048,1.625921195025935,1.48
0,0,0.9598062295780048,-0.3056434457847422,-0.48
0,0,2.061424324582225,-1.029980186088747,-0.25
1,0,0.40899718207589464,-0.06419786568340728,-0.18
1,4,-0.14181186542621546,0.41869329451926146,0.51
1,0,1.1434092454120415,0.41869329451926146,1.11
0,3,-1.059826944596399,-1.5128713462914156,-1.48
1,0,0.9598062295780048,0.41869329451926146,-0.76
1,0,0.6844017058269497,-1.5128713462914156,-0.74
1,3,-1.2434299604304357,-0.788534605987412,-1.71
1,0,0.22539416624185796,1.8673667751272698,-0.48
1,0,0.7762032137439681,-0.788534605987412,-0.72
0,0,0.9598062295780048,-0.3056434457847422,-0.48
0,0,1.3270122612460782,-0.3056434457847422,-0.39
1,0,0.9598062295780048,0.17724771441792656,1.86
0,0,0.40899718207589464,1.3844756149246,0.77
0,0,0.7762032137439681,-0.5470890258860771,-0.11
0,0,1.510615277080115,-0.5470890258860771,-0.55
0,0,0.9598062295780048,0.6601388746205964,-1.23
0,0,0.7762032137439681,1.1430300348232663,-1.0
0,0,1.6942182929141516,-0.788534605987412,-0.97
0,0,1.1434092454120415,0.9015844547219313,1.07
1,0,0.40899718207589464,0.17724771441792656,-0.62
0,0,1.3270122612460782,1.8673667751272698,1.44
1,0,0.7762032137439681,1.3844756149246,1.32
1,0,1.510615277080115,-0.06419786568340728,-0.04
0,0,0.9598062295780048,-0.788534605987412,-0.13
0,0,1.3270122612460782,-0.788534605987412,-0.09
0,0,1.1434092454120415,0.9015844547219313,1.23
0,0,1.6942182929141516,0.41869329451926146,1.84
0,0,0.1335926583248396,0.6601388746205964,-0.28
0,0,2.061424324582225,-1.029980186088747,0.14
1,0,-0.14181186542621546,0.41869329451926146,0.3
1,0,1.6942182929141516,0.9015844547219313,1.83
0,0,0.7762032137439681,0.9015844547219313,0.42
0,0,1.510615277080115,0.6601388746205964,-0.53
0,0,0.5926001979099313,1.3844756149246,-0.28
0,6,1.510615277080115,0.9015844547219313,1.77
1,0,1.8778213087481883,1.1430300348232663,-0.43
1,0,1.8778213087481883,0.17724771441792656,1.42
1,3,-0.32541488126025214,-0.5470890258860771,-1.28
1,0,0.9598062295780048,0.6601388746205964,1.85
1,0,0.40899718207589464,1.1430300348232663,-0.53
1,0,2.061424324582225,1.625921195025935,2.11
0,0,0.9598062295780048,0.41869329451926146,0.04
0,0,1.2352107533290597,0.6601388746205964,1.19
0,0,1.6942182929141516,0.6601388746205964,0.47
0,6,1.3270122612460782,1.1430300348232663,0.03
0,0,1.1434092454120415,1.3844756149246,0.14
1,0,1.6942182929141516,0.9015844547219313,-0.13
0,0,1.6942182929141516,0.41869329451926146,0.73
1,0,1.1434092454120415,0.41869329451926146,0.3
0,0,1.510615277080115,0.41869329451926146,-0.48
0,0,1.3270122612460782,1.8673667751272698,0.59
1,2,0.9598062295780048,1.3844756149246,-0.89
0,0,1.1434092454120415,0.9015844547219313,0.49
1,0,0.7762032137439681,0.6601388746205964,0.89
1,0,1.3270122612460782,0.9015844547219313,0.17
0,0,0.9598062295780048,1.625921195025935,0.78
0,0,1.8778213087481883,1.1430300348232663,0.1
0,0,1.510615277080115,0.6601388746205964,-1.7
0,0,1.8778213087481883,0.6601388746205964,0.39
1,0,2.061424324582225,1.3844756149246,1.43
0,0,1.1434092454120415,0.9015844547219313,-0.66
0,2,0.22539416624185796,1.3844756149246,-0.38
0,0,0.9598062295780048,1.3844756149246,0.66
0,0,1.3270122612460782,1.3844756149246,0.64
1,0,1.1434092454120415,1.1430300348232663,0.7
0,0,0.40899718207589464,0.9015844547219313,0.75
1,0,1.510615277080115,1.1430300348232663,-0.75
1,0,1.3270122612460782,0.6601388746205964,-0.56
1,6,0.9598062295780048,1.1430300348232663,-0.87
0,3,-0.6926209129283255,-0.5470890258860771,-1.3
0,0,0.041791150407821255,1.1430300348232663,0.17
0,0,0.5926001979099313,0.17724771441792656,-1.28
1,0,1.510615277080115,0.9015844547219313,0.23
1,0,1.1434092454120415,-0.5470890258860771,-1.38
1,0,1.510615277080115,0.41869329451926146,-0.18
1,2,0.5926001979099313,1.1430300348232663,-1.26
1,0,0.9598062295780048,1.3844756149246,0.49
1,0,1.1434092454120415,0.41869329451926146,-0.58
1,0,0.7762032137439681,1.1430300348232663,0.8
0,0,0.5926001979099313,0.6601388746205964,-0.35
0,0,-0.32541488126025214,0.9015844547219313,-0.71
0,0,2.061424324582225,0.9015844547219313,0.23
0,0,1.1434092454120415,1.1430300348232663,0.95
1,0,1.1434092454120415,-0.06419786568340728,-0.27
1,0,1.6942182929141516,1.625921195025935,1.07
0,0,1.6942182929141516,1.1430300348232663,1.12
0,1,-0.14181186542621546,-1.029980186088747,-3.08
0,0,1.3270122612460782,0.6601388746205964,0.13
0,0,1.1434092454120415,0.41869329451926146,-0.77
0,0,0.9598062295780048,0.6601388746205964,1.25
0,0,2.061424324582225,1.3844756149246,1.37
0,0,1.1434092454120415,0.41869329451926146,0.89
0,0,1.1434092454120415,1.625921195025935,1.15
0,0,1.1434092454120415,1.1430300348232663,2.43
1,0,1.1434092454120415,0.6601388746205964,1.22
0,0,1.1434092454120415,1.1430300348232663,0.19
1,0,2.061424324582225,0.6601388746205964,0.4
0,0,0.9598062295780048,0.6601388746205964,0.72
0,0,1.3270122612460782,1.3844756149246,-0.96
0,0,1.3270122612460782,1.1430300348232663,1.15
0,0,1.8778213087481883,0.9015844547219313,-0.56
0,0,1.3270122612460782,1.1430300348232663,-0.66
0,0,1.1434092454120415,1.3844756149246,0.89
1,0,0.9598062295780048,1.3844756149246,-0.05
0,0,1.8778213087481883,0.41869329451926146,1.34
0,0,0.9598062295780048,-0.3056434457847422,-0.82
1,0,1.510615277080115,1.625921195025935,0.14
0,0,1.8778213087481883,0.9015844547219313,0.6
1,3,-0.5090178970942889,-0.06419786568340728,-0.81
1,0,-0.32541488126025214,1.8673667751272698,-0.74
1,2,0.1335926583248396,0.41869329451926146,-0.88
0,0,2.061424324582225,0.6601388746205964,-0.61
0,0,0.7762032137439681,0.9015844547219313,0.51
0,0,0.7762032137439681,0.41869329451926146,-2.4
1,0,1.3270122612460782,0.6601388746205964,-1.31
1,0,1.3270122612460782,1.1430300348232663,0.82
1,0,0.7762032137439681,1.1430300348232663,-0.61
1,0,1.1434092454120415,0.6601388746205964,0.19
1,0,2.061424324582225,-0.06419786568340728,-0.33
0,0,1.8778213087481883,0.6601388746205964,0.99
1,0,1.3270122612460782,0.17724771441792656,-1.48
1,0,0.9598062295780048,1.1430300348232663,0.04
1,0,1.8778213087481883,0.9015844547219313,-0.33
1,0,1.510615277080115,0.41869329451926146,0.99
0,0,1.1434092454120415,0.41869329451926146,-0.48
1,2,0.5926001979099313,0.9015844547219313,-1.37
1,0,1.510615277080115,1.625921195025935,-0.69
0,0,0.7762032137439681,1.1430300348232663,0.72
0,0,0.9598062295780048,1.3844756149246,-0.52
1,0,1.1434092454120415,0.9015844547219313,0.32
1,0,1.3270122612460782,0.6601388746205964,-0.52
1,0,1.1434092454120415,1.1430300348232663,1.0
1,0,1.6942182929141516,1.8673667751272698,0.55
1,6,1.510615277080115,1.3844756149246,0.98
0,0,1.510615277080115,1.8673667751272698,0.62
0,0,1.3270122612460782,1.8673667751272698,-0.72
1,0,1.6942182929141516,0.9015844547219313,0.13
0,0,2.061424324582225,1.625921195025935,1.18
0,0,2.061424324582225,-0.06419786568340728,0.81
0,0,1.3270122612460782,0.6601388746205964,1.25
1,0,0.9598062295780048,1.625921195025935,0.06
1,0,0.7762032137439681,1.3844756149246,-0.22
1,0,1.6942182929141516,1.3844756149246,0.06
0,0,0.22539416624185796,1.625921195025935,0.85
0,0,1.1434092454120415,0.6601388746205964,0.24
0,0,0.40899718207589464,1.8673667751272698,-0.51
1,3,-0.5090178970942889,0.6601388746205964,-0.95
0,0,0.9598062295780048,1.8673667751272698,1.39
1,6,-0.32541488126025214,-0.788534605987412,0.05
1,0,-0.8762239287623622,-0.3056434457847422,0.76
0,0,0.7762032137439681,-1.7543169263927505,-0.5
0,0,-0.32541488126025214,-1.029980186088747,0.27
1,0,0.40899718207589464,0.9015844547219313,0.2
0,0,-0.2336133733432338,-1.5128713462914156,-0.35
0,0,0.40899718207589464,-0.5470890258860771,0.76
0,0,-0.6926209129283255,0.6601388746205964,0.89
0,0,-0.8762239287623622,0.17724771441792656,0.54
0,0,-0.14181186542621546,0.17724771441792656,1.28
0,0,0.041791150407821255,-1.029980186088747,0.15
0,0,0.041791150407821255,1.625921195025935,1.32
0,0,0.5926001979099313,-0.3056434457847422,1.34
1,0,-0.32541488126025214,-1.029980186088747,-0.84
1,0,-0.14181186542621546,0.9015844547219313,-0.17
1,0,-1.335231468347454,-0.5470890258860771,-1.19
0,0,-0.6926209129283255,0.17724771441792656,0.05
0,0,-0.14181186542621546,-1.5128713462914156,0.88
0,0,-0.4172163891772705,-1.2714257661900807,0.53
0,0,0.22539416624185796,-0.5470890258860771,-1.81
0,5,-0.14181186542621546,-1.2714257661900807,-1.22
0,0,0.9598062295780048,-0.06419786568340728,1.61
1,6,-0.6926209129283255,-0.06419786568340728,-1.61
0,0,-0.6926209129283255,-0.5470890258860771,-1.06
0,0,-0.5090178970942889,-0.3056434457847422,0.97
0,0,0.5926001979099313,1.1430300348232663,1.41
0,0,0.7762032137439681,0.17724771441792656,1.52
0,0,0.22539416624185796,0.9015844547219313,0.15
0,0,-0.5090178970942889,-0.3056434457847422,-0.57
1,0,-0.32541488126025214,-0.788534605987412,-0.52
1,0,0.40899718207589464,0.6601388746205964,0.12
0,0,-1.059826944596399,0.17724771441792656,-0.04
0,0,0.041791150407821255,-0.788534605987412,0.15
1,0,0.40899718207589464,-0.06419786568340728,0.4
1,0,-0.8762239287623622,0.17724771441792656,0.17
0,0,-1.059826944596399,-0.5470890258860771,1.2
1,0,-0.5090178970942889,-1.029980186088747,-0.11
0,0,-0.6926209129283255,1.3844756149246,1.81
1,0,-1.6106359920985092,0.6601388746205964,-1.21
0,0,0.5926001979099313,-0.06419786568340728,-0.26
0,0,-1.059826944596399,-0.3056434457847422,0.01
0,0,-0.6926209129283255,-0.5470890258860771,-1.05
1,0,-0.8762239287623622,1.1430300348232663,0.17
1,0,-0.9680254366793806,0.9015844547219313,0.71
0,0,-0.5090178970942889,-0.3056434457847422,0.22
0,0,-1.6106359920985092,0.9015844547219313,-1.38
0,0,0.9598062295780048,1.625921195025935,0.45
0,0,-0.6926209129283255,-0.5470890258860771,0.08
1,0,-0.8762239287623622,-0.3056434457847422,0.04
1,0,-1.059826944596399,0.41869329451926146,0.23
0,0,-1.7942390079325459,-0.06419786568340728,-0.7
0,0,-0.32541488126025214,-0.06419786568340728,-0.46
0,0,-1.4270329762644725,0.41869329451926146,0.39
1,0,-0.6926209129283255,-0.5470890258860771,-0.79
1,0,0.40899718207589464,1.625921195025935,0.59
0,0,-0.14181186542621546,-0.3056434457847422,0.36
0,0,-0.6926209129283255,-0.3056434457847422,0.05
1,0,-0.14181186542621546,-1.029980186088747,0.26
1,0,-0.32541488126025214,-0.5470890258860771,-0.09
1,0,0.40899718207589464,-0.3056434457847422,0.57
0,0,-0.5090178970942889,-0.5470890258860771,0.28
1,0,-1.059826944596399,0.9015844547219313,-0.79
1,0,-1.1516284525134173,1.1430300348232663,-0.39
0,0,-1.2434299604304357,-1.7543169263927505,-0.99
0,0,-0.32541488126025214,-1.029980186088747,-1.34
0,0,-1.4270329762644725,0.6601388746205964,0.94
0,0,0.22539416624185796,0.17724771441792656,-0.36
0,0,-0.8762239287623622,-1.7543169263927505,-0.67
0,0,-1.4270329762644725,0.6601388746205964,0.58
0,0,-0.5090178970942889,-0.5470890258860771,-0.6
0,0,-1.6106359920985092,-0.3056434457847422,-0.97
0,0,-2.3450480554346558,1.3844756149246,-0.13
1,0,-1.7942390079325459,1.625921195025935,-0.23
0,0,-1.2434299604304357,-0.5470890258860771,-0.09
1,0,-0.5090178970942889,-0.3056434457847422,-0.41
1,0,0.041791150407821255,0.41869329451926146,2.71
0,0,-0.6926209129283255,-0.788534605987412,0.65
0,0,-0.8762239287623622,-0.5470890258860771,-0.45
1,0,-1.6106359920985092,0.9015844547219313,-1.59
0,0,-0.14181186542621546,-1.7543169263927505,-1.65
0,0,-0.8762239287623622,-0.06419786568340728,0.54
1,0,-0.8762239287623622,-0.3056434457847422,-0.15
0,3,-0.8762239287623622,-1.029980186088747,-1.11
1,3,-0.14181186542621546,-1.2714257661900807,-0.68
1,3,-2.069643531683601,0.41869329451926146,-0.91
1,0,-1.1516284525134173,-0.5470890258860771,-1.62
0,0,-0.14181186542621546,-1.2714257661900807,0.39
1,0,-0.14181186542621546,0.6601388746205964,1.02
1,0,-0.14181186542621546,-0.5470890258860771,-1.33
0,0,-0.8762239287623622,1.1430300348232663,-0.22
0,0,-0.5090178970942889,-0.788534605987412,1.25
0,0,1.510615277080115,1.8673667751272698,1.04
1,3,-1.2434299604304357,0.41869329451926146,-0.26
0,0,-1.1516284525134173,0.41869329451926146,-1.27
0,0,-1.2434299604304357,-0.788534605987412,-1.04
1,0,-1.059826944596399,-0.3056434457847422,-0.31
1,0,0.40899718207589464,1.8673667751272698,0.88
1,0,-0.8762239287623622,1.3844756149246,-0.4
0,0,-0.6926209129283255,-0.3056434457847422,0.92
0,0,-1.1883490556802245,-0.788534605987412,1.05
0,0,-1.4270329762644725,0.6601388746205964,-0.61
1,0,-0.5090178970942889,-0.3056434457847422,-0.69
0,0,-1.7942390079325459,0.17724771441792656,1.81
0,0,-0.4172163891772705,-0.5470890258860771,-0.03
0,0,-1.2434299604304357,0.41869329451926146,0.03
1,0,-0.8762239287623622,-0.06419786568340728,-0.49
0,0,-0.8762239287623622,1.1430300348232663,0.55
0,0,-0.8762239287623622,-0.3056434457847422,-0.76
0,0,0.041791150407821255,-0.06419786568340728,0.98
0,0,-1.3719520715142612,-0.5470890258860771,-1.62
0,0,-0.8762239287623622,-0.788534605987412,-0.63
0,0,-0.32541488126025214,0.41869329451926146,0.33
0,0,0.22539416624185796,1.1430300348232663,1.68
0,4,-0.14181186542621546,-1.029980186088747,-1.03
0,0,0.22539416624185796,0.17724771441792656,0.58
0,0,-1.335231468347454,0.9015844547219313,-0.26
1,0,-0.8762239287623622,-0.06419786568340728,-0.76
0,0,-0.6926209129283255,-0.3056434457847422,-0.45
1,0,0.9598062295780048,-0.3056434457847422,1.13
0,0,-0.5090178970942889,-0.3056434457847422,-0.1
0,0,-0.14181186542621546,-1.5128713462914156,-0.13
1,0,-0.5090178970942889,-1.029980186088747,-0.58
1,0,0.40899718207589464,1.8673667751272698,1.73
0,0,-1.4270329762644725,0.17724771441792656,0.27
0,0,-0.6008194050113072,-1.5128713462914156,-1.45
1,0,0.22539416624185796,1.3844756149246,-0.08
0,0,0.041791150407821255,-0.788534605987412,1.14
1,0,-0.5090178970942889,0.6601388746205964,-0.26
0,0,-0.5640988018444993,-2.2372080865954205,-0.5
1,0,-1.6106359920985092,1.3844756149246,-1.14
1,0,-1.335231468347454,0.17724771441792656,0.76
0,0,-0.32541488126025214,-1.5128713462914156,0.37
0,0,0.22539416624185796,0.41869329451926146,0.88
1,0,-1.6106359920985092,0.6601388746205964,0.81
0,0,0.40899718207589464,-0.5470890258860771,0.7
1,0,-0.14181186542621546,1.3844756149246,0.88
1,0,-1.6106359920985092,-1.9957625064940856,-0.59
1,0,-0.32541488126025214,0.17724771441792656,-0.47
1,0,0.041791150407821255,-0.3056434457847422,0.12
1,0,-0.6926209129283255,1.1430300348232663,-0.68
0,0,-0.8762239287623622,0.17724771441792656,-0.8
1,0,-0.6926209129283255,-0.3056434457847422,1.33
1,0,-1.2434299604304357,0.41869329451926146,-1.33
0,0,-1.059826944596399,0.17724771441792656,0.85
0,0,-0.14181186542621546,-0.788534605987412,1.41
0,0,-0.6926209129283255,0.6601388746205964,0.3
1,0,-0.8762239287623622,0.6601388746205964,-0.07
1,0,-0.8762239287623622,0.6601388746205964,-0.86
0,0,-1.6106359920985092,1.625921195025935,2.37
1,0,1.3270122612460782,1.3844756149246,1.86
1,0,-0.6926209129283255,-0.3056434457847422,-0.9
1,0,-0.14181186542621546,2.1088123552286038,2.21
0,0,0.22539416624185796,0.41869329451926146,1.74
0,5,-1.059826944596399,-0.5470890258860771,-1.53
0,0,-0.8762239287623622,0.17724771441792656,0.26
1,0,-1.059826944596399,0.17724771441792656,-0.89
1,0,-1.059826944596399,-0.3056434457847422,-0.53
1,0,-0.5090178970942889,0.17724771441792656,0.02
0,0,0.22539416624185796,1.3844756149246,1.98
0,0,0.22539416624185796,1.3844756149246,-0.51
0,0,-0.8762239287623622,-0.3056434457847422,0.37
0,0,-1.8860405158495641,-0.06419786568340728,-0.58
1,0,-0.6926209129283255,0.6601388746205964,0.98
1,0,0.041791150407821255,-1.5128713462914156,0.84
1,0,0.041791150407821255,0.17724771441792656,-0.29
0,0,-0.32541488126025214,-0.5470890258860771,-0.34
1,0,-0.14181186542621546,1.1430300348232663,-0.32
1,2,-1.1516284525134173,-1.2714257661900807,-0.32
0,0,0.40899718207589464,-0.5470890258860771,-1.07
0,0,-1.059826944596399,1.8673667751272698,0.08
0,0,-0.14181186542621546,-0.3056434457847422,0.17
1,0,0.22539416624185796,1.1430300348232663,2.24
1,2,-0.14181186542621546,0.17724771441792656,-0.07
0,0,-0.5090178970942889,-0.5470890258860771,-0.56
1,0,0.7762032137439681,1.625921195025935,2.39
0,0,-0.6008194050113072,0.17724771441792656,-0.07
1,4,0.7762032137439681,-1.029980186088747,0.42
0,0,0.22539416624185796,1.625921195025935,1.73
1,0,0.40899718207589464,1.1430300348232663,2.55
1,0,1.1434092454120415,-0.788534605987412,0.17
1,0,-1.2434299604304357,0.17724771441792656,-0.07
0,2,-2.5286510712686927,1.3844756149246,-1.07
1,0,-0.7844224208453439,0.6601388746205964,-0.58
0,0,0.5926001979099313,0.41869329451926146,-0.8
0,0,0.40899718207589464,-0.06419786568340728,0.17
1,0,1.510615277080115,-0.3056434457847422,0.66
0,0,-0.32541488126025214,-0.06419786568340728,1.15
0,0,-0.32541488126025214,0.9015844547219313,-0.98
1,0,-0.32541488126025214,0.41869329451926146,1.15
0,0,0.5926001979099313,0.41869329451926146,0.02
1,0,-0.14181186542621546,-7.790456428926118,0.42
1,0,-0.32541488126025214,1.1430300348232663,-0.74
0,2,-0.14181186542621546,0.6601388746205964,0.17
1,0,0.5926001979099313,0.9015844547219313,1.39
1,0,0.40899718207589464,0.41869329451926146,-0.56
0,0,0.22539416624185796,-0.5470890258860771,-1.23
1,0,0.40899718207589464,0.41869329451926146,0.17
1,0,0.5926001979099313,-0.3056434457847422,0.51
1,0,0.22539416624185796,0.6601388746205964,-0.65
0,0,0.9598062295780048,0.17724771441792656,1.08
0,0,0.7762032137439681,0.6601388746205964,-0.16
0,0,-0.14181186542621546,-0.788534605987412,0.42
1,2,-1.2434299604304357,0.17724771441792656,-0.98
1,5,-0.32541488126025214,-0.788534605987412,-1.07
1,0,-0.2336133733432338,-0.06419786568340728,-0.65
1,3,0.7762032137439681,-1.029980186088747,-0.83
0,4,-1.4270329762644725,-0.06419786568340728,-0.89
0,0,1.1434092454120415,-0.788534605987412,1.08
1,4,-0.6926209129283255,-0.5470890258860771,0.51
0,0,0.22539416624185796,0.9015844547219313,0.02
1,3,-0.6926209129283255,-0.3056434457847422,-0.89
0,4,-1.059826944596399,-0.3056434457847422,-1.31
0,4,-0.6926209129283255,0.17724771441792656,0.51
0,0,0.40899718207589464,-1.029980186088747,0.02
1,0,-0.32541488126025214,0.41869329451926146,-1.07
0,2,-0.6926209129283255,0.9015844547219313,-0.07
1,0,0.5926001979099313,-0.788534605987412,0.08
1,0,-0.6008194050113072,1.1430300348232663,0.17
1,0,-0.14181186542621546,0.17724771441792656,2.06
1,0,0.041791150407821255,0.17724771441792656,1.17
1,0,0.5926001979099313,-0.06419786568340728,1.97
0,0,0.9598062295780048,0.6601388746205964,-0.07
0,0,-0.6926209129283255,0.17724771441792656,-0.32
0,0,-1.2434299604304357,0.17724771441792656,1.39
1,2,-0.32541488126025214,-0.3056434457847422,-0.8
0,0,-0.5090178970942889,0.17724771441792656,-1.56
0,0,0.7762032137439681,0.6601388746205964,-0.16
1,0,-0.4172163891772705,1.3844756149246,-0.65
0,0,-0.32541488126025214,1.3844756149246,0.17
0,2,0.5926001979099313,0.6601388746205964,0.91
1,0,0.041791150407821255,0.9015844547219313,-0.56
1,0,1.3270122612460782,0.41869329451926146,2.24
0,0,-0.2336133733432338,0.9015844547219313,-1.23
1,0,-1.335231468347454,0.9015844547219313,0.17
0,0,0.9598062295780048,0.9015844547219313,1.48
1,0,0.22539416624185796,0.6601388746205964,-0.07
0,0,-0.32541488126025214,-1.9957625064940856,1.57
1,6,-0.6926209129283255,0.6601388746205964,0.06
0,0,0.7762032137439681,0.41869329451926146,-0.56
1,6,-0.32541488126025214,0.41869329451926146,-0.74
1,0,0.7762032137439681,-0.06419786568340728,-0.65
0,0,0.40899718207589464,0.41869329451926146,2.39
1,2,0.7762032137439681,-0.3056434457847422,0.08
